瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),嚼档(%),利汲(cm),傈款樊(10盒困)
146,傈林,2022-01-19 16:00,2,,4.7,71,,10
146,傈林,2022-01-19 17:00,.4,,2.2,90,,10
146,傈林,2022-01-19 18:00,.3,.2,2.6,89,.4,10
146,傈林,2022-01-19 19:00,.3,,3.1,75,.4,9
146,傈林,2022-01-19 20:00,-.2,,1.9,72,.3,7
146,傈林,2022-01-19 21:00,-.9,0,3,71,.1,9
146,傈林,2022-01-19 22:00,-1.2,,3.5,62,,6
146,傈林,2022-01-19 23:00,-2.4,,2.3,62,,1
146,傈林,2022-01-20 00:00,-3.5,0,2.7,66,,1
146,傈林,2022-01-20 01:00,-4.4,,4.5,69,,6
146,傈林,2022-01-20 02:00,-5.5,,2.9,69,,0
146,傈林,2022-01-20 03:00,-6.3,,2.1,70,,0
146,傈林,2022-01-20 04:00,-6.8,,1.5,73,,0
146,傈林,2022-01-20 05:00,-6.9,,1.2,71,,0
146,傈林,2022-01-20 06:00,-6.9,,.2,73,,0
146,傈林,2022-01-20 07:00,-7.8,,.6,77,,0
146,傈林,2022-01-20 08:00,-7.9,,.8,79,,0
146,傈林,2022-01-20 09:00,-6.3,,.5,70,,0
146,傈林,2022-01-20 10:00,-5,,.9,67,,0
146,傈林,2022-01-20 11:00,-3.5,,1.2,59,,0
146,傈林,2022-01-20 12:00,-2.1,,1.6,58,,0
146,傈林,2022-01-20 13:00,-.6,,1.4,51,,0
146,傈林,2022-01-20 14:00,1.4,,1.4,47,,0
146,傈林,2022-01-20 15:00,1.4,,1.8,45,,0
146,傈林,2022-01-20 16:00,1.8,,1.7,45,,0
146,傈林,2022-01-20 17:00,2.1,,1.2,45,,0
146,傈林,2022-01-20 18:00,.3,,2.3,49,,0
146,傈林,2022-01-20 19:00,-.9,,2.4,62,,0
146,傈林,2022-01-20 20:00,-1.3,,.6,65,,0
146,傈林,2022-01-20 21:00,-1.6,,.7,68,,0
146,傈林,2022-01-20 22:00,-2.3,,.6,68,,0
146,傈林,2022-01-20 23:00,-2.8,,.6,70,,0
146,傈林,2022-01-21 00:00,-3.7,,1.2,73,,0
146,傈林,2022-01-21 01:00,-4.3,,.9,75,,0
146,傈林,2022-01-21 02:00,-5.2,,1,77,,0
146,傈林,2022-01-21 03:00,-5.8,,1.7,81,,0
146,傈林,2022-01-21 04:00,-6,,1.1,82,,0
146,傈林,2022-01-21 05:00,-6.1,,1.2,81,,0
146,傈林,2022-01-21 06:00,-6.6,,1.1,83,,0
146,傈林,2022-01-21 07:00,-6.8,,1.3,80,,0
146,傈林,2022-01-21 08:00,-7.1,,1.2,80,,0
146,傈林,2022-01-21 09:00,-4.5,,.9,68,,0
146,傈林,2022-01-21 10:00,-2.6,,.9,58,,0
146,傈林,2022-01-21 11:00,.5,,.4,49,,1
146,傈林,2022-01-21 12:00,2,,1.5,48,,5
146,傈林,2022-01-21 13:00,4.9,,1.3,42,,7
146,傈林,2022-01-21 14:00,5.7,,1.7,37,,5
146,傈林,2022-01-21 15:00,5.5,,1.9,37,,6
146,傈林,2022-01-21 16:00,5.5,,1.5,36,,4
146,傈林,2022-01-21 17:00,5.2,,.9,37,,4
146,傈林,2022-01-21 18:00,3.9,,.8,41,,1
146,傈林,2022-01-21 19:00,3.2,,.4,42,,0
146,傈林,2022-01-21 20:00,1.2,,1.8,53,,5
146,傈林,2022-01-21 21:00,.2,,1.3,56,,0
146,傈林,2022-01-21 22:00,-.2,,.8,59,,1
146,傈林,2022-01-21 23:00,-.4,,1.5,61,,9
146,傈林,2022-01-22 00:00,.2,,1,56,,8
146,傈林,2022-01-22 01:00,1.1,,.6,55,,0
146,傈林,2022-01-22 02:00,0,,.8,61,,0
146,傈林,2022-01-22 03:00,-.1,,1.5,66,,8
146,傈林,2022-01-22 04:00,-.2,,.9,60,,8
146,傈林,2022-01-22 05:00,.1,,.7,61,,8
146,傈林,2022-01-22 06:00,.8,,.3,58,,8
146,傈林,2022-01-22 07:00,1.4,,0,57,,9
146,傈林,2022-01-22 08:00,1.2,,.6,59,,9
146,傈林,2022-01-22 09:00,1.6,,.5,63,,8
146,傈林,2022-01-22 10:00,3.3,,.4,56,,7
146,傈林,2022-01-22 11:00,4.6,,1.2,52,,8
146,傈林,2022-01-22 12:00,5.9,,.7,48,,10
146,傈林,2022-01-22 13:00,7.4,,.2,46,,10
146,傈林,2022-01-22 14:00,8.3,,1,46,,10
146,傈林,2022-01-22 15:00,8.4,0,1.6,46,,10
146,傈林,2022-01-22 16:00,8.1,,1.3,48,,10
146,傈林,2022-01-22 17:00,7.5,,1.6,48,,10
146,傈林,2022-01-22 18:00,6.7,0,1.2,52,,6
146,傈林,2022-01-22 19:00,6.4,,.8,54,,9
146,傈林,2022-01-22 20:00,6.6,,.6,54,,10
146,傈林,2022-01-22 21:00,5.7,0,1,58,,10
146,傈林,2022-01-22 22:00,5.3,,.7,61,,9
146,傈林,2022-01-22 23:00,5.1,,.3,61,,10
146,傈林,2022-01-23 00:00,5,,.3,62,,10
146,傈林,2022-01-23 01:00,4,,1.3,68,,10
146,傈林,2022-01-23 02:00,4.1,,1,69,,10
146,傈林,2022-01-23 03:00,3.9,,.4,70,,10
146,傈林,2022-01-23 04:00,3.6,,.3,72,,10
146,傈林,2022-01-23 05:00,3.7,,.6,72,,10
146,傈林,2022-01-23 06:00,3.3,,.7,74,,10
146,傈林,2022-01-23 07:00,3,,.7,75,,6
146,傈林,2022-01-23 08:00,2.9,,1,77,,10
146,傈林,2022-01-23 09:00,3.5,,.1,73,,10
146,傈林,2022-01-23 10:00,4.8,,.7,61,,10
146,傈林,2022-01-23 11:00,5.5,,.2,60,,10
146,傈林,2022-01-23 12:00,6.5,,.6,58,,10
146,傈林,2022-01-23 13:00,7.7,,.9,52,,10
146,傈林,2022-01-23 14:00,8.4,,1.1,49,,10
146,傈林,2022-01-23 15:00,8.4,,1.1,48,,10
146,傈林,2022-01-23 16:00,8.8,,.9,45,,10
146,傈林,2022-01-23 17:00,8.4,,1.1,45,,10
146,傈林,2022-01-23 18:00,6.2,,.7,55,,8
146,傈林,2022-01-23 19:00,5.5,,1,58,,6
146,傈林,2022-01-23 20:00,4.9,,.6,65,,8
146,傈林,2022-01-23 21:00,3.8,,.3,73,,0
146,傈林,2022-01-23 22:00,2.9,,.5,76,,0
146,傈林,2022-01-23 23:00,1.9,,.9,78,,0
146,傈林,2022-01-24 00:00,1.5,,.4,75,,0
146,傈林,2022-01-24 01:00,1,,.7,76,,0
146,傈林,2022-01-24 02:00,1,,.4,78,,0
146,傈林,2022-01-24 03:00,.3,,.3,80,,0
146,傈林,2022-01-24 04:00,.2,,.4,80,,8
146,傈林,2022-01-24 05:00,-.3,,.3,82,,5
146,傈林,2022-01-24 06:00,.5,,.4,81,,9
146,傈林,2022-01-24 07:00,.7,,.9,80,,8
146,傈林,2022-01-24 08:00,.7,,.8,80,,6
146,傈林,2022-01-24 09:00,1.8,,.1,76,,5
146,傈林,2022-01-24 10:00,5.2,,.8,64,,5
146,傈林,2022-01-24 11:00,8.2,,1.1,55,,7
146,傈林,2022-01-24 12:00,9.1,,2.5,52,,8
146,傈林,2022-01-24 13:00,9.4,,2.4,50,,8
146,傈林,2022-01-24 14:00,9.6,,1.8,49,,9
146,傈林,2022-01-24 15:00,9.4,,2,50,,9
146,傈林,2022-01-24 16:00,9.3,,1.8,49,,9
146,傈林,2022-01-24 17:00,9.1,,.9,50,,9
146,傈林,2022-01-24 18:00,8.3,,1.3,51,,8
146,傈林,2022-01-24 19:00,7.9,,1.7,52,,0
146,傈林,2022-01-24 20:00,7.5,,1.5,52,,4
146,傈林,2022-01-24 21:00,7.3,,1.8,52,,9
146,傈林,2022-01-24 22:00,7,,1,51,,1
146,傈林,2022-01-24 23:00,6.4,,1.2,52,,6
146,傈林,2022-01-25 00:00,6.4,,1.1,51,,9
146,傈林,2022-01-25 01:00,6.3,,1.6,51,,10
146,傈林,2022-01-25 02:00,6.2,,.8,50,,10
146,傈林,2022-01-25 03:00,5.9,,.9,51,,9
146,傈林,2022-01-25 04:00,5.7,,.9,53,,9
146,傈林,2022-01-25 05:00,5.8,,.2,51,,9
146,傈林,2022-01-25 06:00,5.6,0,.1,52,,10
146,傈林,2022-01-25 07:00,5.3,,.4,57,,10
146,傈林,2022-01-25 08:00,5,,1.4,64,,10
146,傈林,2022-01-25 09:00,4.7,0,1.2,69,,10
146,傈林,2022-01-25 10:00,5,,1.4,70,,10
146,傈林,2022-01-25 11:00,5.1,,1.3,75,,10
146,傈林,2022-01-25 12:00,5.3,.1,1.8,72,,10
146,傈林,2022-01-25 13:00,5.7,,.9,73,,10
146,傈林,2022-01-25 14:00,5.6,,.8,78,,10
146,傈林,2022-01-25 15:00,5.2,.2,2.4,85,,10
146,傈林,2022-01-25 16:00,4.6,,2.2,91,,10
146,傈林,2022-01-25 17:00,4.8,,1.5,87,,10
146,傈林,2022-01-25 18:00,4.8,.1,2,86,,10
146,傈林,2022-01-25 19:00,4.7,,1.1,84,,10
146,傈林,2022-01-25 20:00,4.4,,1,84,,10
146,傈林,2022-01-25 21:00,4.1,0,2.1,85,,10
146,傈林,2022-01-25 22:00,3.8,,1.1,79,,5
146,傈林,2022-01-25 23:00,3.5,,.7,78,,0
146,傈林,2022-01-26 00:00,2.6,0,1,80,,5
146,傈林,2022-01-26 01:00,2.6,,.4,82,,1
146,傈林,2022-01-26 02:00,2.1,,.4,86,,0
146,傈林,2022-01-26 03:00,1.1,,.6,91,,7
146,傈林,2022-01-26 04:00,1.2,,.6,92,,8
146,傈林,2022-01-26 05:00,.8,,.8,92,,8
146,傈林,2022-01-26 06:00,.4,,.2,94,,4
146,傈林,2022-01-26 07:00,1,,0,89,,5
146,傈林,2022-01-26 08:00,1.3,,.2,83,,8
146,傈林,2022-01-26 09:00,.6,,.8,90,,7
146,傈林,2022-01-26 10:00,3.4,,.6,69,,5
146,傈林,2022-01-26 11:00,4.1,,.9,60,,8
146,傈林,2022-01-26 12:00,5.4,,1.4,56,,6
146,傈林,2022-01-26 13:00,5.6,,1.8,55,,7
146,傈林,2022-01-26 14:00,5.7,,1.7,54,,8
146,傈林,2022-01-26 15:00,6.5,,1.5,53,,8
146,傈林,2022-01-26 16:00,6.1,,1.5,53,,6
146,傈林,2022-01-26 17:00,5.1,,2.5,62,,6
146,傈林,2022-01-26 18:00,3.9,,2.3,65,,6
146,傈林,2022-01-26 19:00,3,,1.2,62,,6
146,傈林,2022-01-26 20:00,2.4,,1,64,,7
146,傈林,2022-01-26 21:00,2.2,,1.1,65,,9
146,傈林,2022-01-26 22:00,2.2,,1.7,66,,9
146,傈林,2022-01-26 23:00,1.7,,1.2,63,,9
146,傈林,2022-01-27 00:00,1.4,,.1,64,,7
146,傈林,2022-01-27 01:00,.6,,1,65,,7
146,傈林,2022-01-27 02:00,.3,,1.1,65,,10
146,傈林,2022-01-27 03:00,.6,,.4,66,,9
146,傈林,2022-01-27 04:00,.2,,1.3,63,,9
146,傈林,2022-01-27 05:00,-.6,,.9,71,,6
146,傈林,2022-01-27 06:00,-.5,,.3,71,,5
146,傈林,2022-01-27 07:00,-1.8,,1.4,83,,1
146,傈林,2022-01-27 08:00,-1.7,,1.4,77,,8
146,傈林,2022-01-27 09:00,-.4,,1.6,73,,8
146,傈林,2022-01-27 10:00,.4,,.9,59,,7
146,傈林,2022-01-27 11:00,2.3,,1.5,49,,1
146,傈林,2022-01-27 12:00,2.5,,2.7,49,,0
146,傈林,2022-01-27 13:00,4.3,,2.1,37,,0
146,傈林,2022-01-27 14:00,4.7,,2.2,34,,1
146,傈林,2022-01-27 15:00,5.4,,2.2,31,,1
146,傈林,2022-01-27 16:00,5.6,,2.7,35,,0
146,傈林,2022-01-27 17:00,4.2,,3.4,46,,0
146,傈林,2022-01-27 18:00,2.3,,2.8,61,,0
146,傈林,2022-01-27 19:00,1.6,,1.3,62,,0
146,傈林,2022-01-27 20:00,.9,,2.1,64,,0
146,傈林,2022-01-27 21:00,.3,,.8,63,,0
146,傈林,2022-01-27 22:00,0,,1.7,64,,1
146,傈林,2022-01-27 23:00,-.5,,1.4,64,,8
146,傈林,2022-01-28 00:00,-1,,.7,64,,0
146,傈林,2022-01-28 01:00,-1.3,,1.1,65,,10
146,傈林,2022-01-28 02:00,-1.5,,.2,69,,10
146,傈林,2022-01-28 03:00,-2,,0,74,,5
146,傈林,2022-01-28 04:00,-2.6,,0,76,,7
146,傈林,2022-01-28 05:00,-3.2,,0,79,,8
146,傈林,2022-01-28 06:00,-4,,.5,82,,5
146,傈林,2022-01-28 07:00,-4.5,,.7,85,,5
146,傈林,2022-01-28 08:00,-3.9,,.4,77,,0
146,傈林,2022-01-28 09:00,-1.4,,.1,65,,3
146,傈林,2022-01-28 10:00,-.5,,.8,54,,0
146,傈林,2022-01-28 11:00,.3,,1.5,51,,0
146,傈林,2022-01-28 12:00,1,,2.1,46,,0
146,傈林,2022-01-28 13:00,2.4,,2.9,38,,0
146,傈林,2022-01-28 14:00,3,,2,42,,0
146,傈林,2022-01-28 15:00,4.1,,1.1,40,,0
146,傈林,2022-01-28 16:00,3.3,,3.1,42,,2
146,傈林,2022-01-28 17:00,2.1,,3.1,51,,6
146,傈林,2022-01-28 18:00,.8,,2.6,62,,5
146,傈林,2022-01-28 19:00,-.1,,1.3,62,,3
146,傈林,2022-01-28 20:00,-.3,,2.2,59,,8
146,傈林,2022-01-28 21:00,-.9,,.9,60,,8
146,傈林,2022-01-28 22:00,-.9,,1.4,58,,9
146,傈林,2022-01-28 23:00,-1.4,,1.5,58,,8
146,傈林,2022-01-29 00:00,-1.7,,1.3,59,,9
146,傈林,2022-01-29 01:00,-1.5,,.8,61,,10
146,傈林,2022-01-29 02:00,-1.9,,.8,63,,10
146,傈林,2022-01-29 03:00,-1.9,,.6,64,,9
146,傈林,2022-01-29 04:00,-2.6,,.7,68,,9
146,傈林,2022-01-29 05:00,-2.9,,1.2,72,,9
146,傈林,2022-01-29 06:00,-3.3,,.9,72,,9
146,傈林,2022-01-29 07:00,-3.6,,.8,72,,8
146,傈林,2022-01-29 08:00,-3.9,,1.6,69,,8
146,傈林,2022-01-29 09:00,-3.3,,.9,62,,8
146,傈林,2022-01-29 10:00,-1.3,,.9,44,,1
146,傈林,2022-01-29 11:00,-1,,1.6,49,,7
146,傈林,2022-01-29 12:00,.8,,1.2,43,,7
146,傈林,2022-01-29 13:00,1.2,,2.2,37,,1
146,傈林,2022-01-29 14:00,2.7,,1.7,35,,0
146,傈林,2022-01-29 15:00,2.8,,2.6,35,,4
146,傈林,2022-01-29 16:00,3.1,,1.9,34,,5
146,傈林,2022-01-29 17:00,2.4,,2.9,41,,6
146,傈林,2022-01-29 18:00,.7,,2.7,46,,7
146,傈林,2022-01-29 19:00,.1,,1.4,49,,9
146,傈林,2022-01-29 20:00,-.7,,2.2,46,,8
146,傈林,2022-01-29 21:00,-.9,,1.7,46,,6
146,傈林,2022-01-29 22:00,-1.5,,1.3,46,,9
146,傈林,2022-01-29 23:00,-1.8,,.7,44,,8
146,傈林,2022-01-30 00:00,-1.7,,.5,46,,3
146,傈林,2022-01-30 01:00,-2.1,,.9,50,,10
146,傈林,2022-01-30 02:00,-2,,.9,52,,9
146,傈林,2022-01-30 03:00,-2.5,,.5,55,,8
146,傈林,2022-01-30 04:00,-2.5,,.1,56,,9
146,傈林,2022-01-30 05:00,-3.6,,1.1,57,,6
146,傈林,2022-01-30 06:00,-4.2,,1.1,64,,5
146,傈林,2022-01-30 07:00,-4.5,,.7,67,,1
146,傈林,2022-01-30 08:00,-5.1,,2,70,,0
146,傈林,2022-01-30 09:00,-3.5,,1,62,,4
146,傈林,2022-01-30 10:00,-2.2,,1,56,,7
146,傈林,2022-01-30 11:00,-1.1,,.9,56,,8
146,傈林,2022-01-30 12:00,.3,,1.6,42,,8
146,傈林,2022-01-30 13:00,2.2,,1.3,38,,8
146,傈林,2022-01-30 14:00,2.3,,2,30,,5
146,傈林,2022-01-30 15:00,2.9,,1.6,31,,3
146,傈林,2022-01-30 16:00,3.3,,2.3,32,,2
146,傈林,2022-01-30 17:00,2.2,,3.5,43,,7
146,傈林,2022-01-30 18:00,.9,,3.3,50,,0
146,傈林,2022-01-30 19:00,.3,,2.3,47,,0
146,傈林,2022-01-30 20:00,-.2,,1.4,48,,0
146,傈林,2022-01-30 21:00,-1.1,,1.5,46,,0
146,傈林,2022-01-30 22:00,-1,,.6,46,,0
146,傈林,2022-01-30 23:00,-1.9,,1.4,52,,0
146,傈林,2022-01-31 00:00,-2.6,,.9,58,,0
146,傈林,2022-01-31 01:00,-3.6,,1.4,62,,0
146,傈林,2022-01-31 02:00,-4,,1.1,63,,0
146,傈林,2022-01-31 03:00,-4.3,,1.1,63,,0
146,傈林,2022-01-31 04:00,-5.1,,1.8,66,,0
146,傈林,2022-01-31 05:00,-5.3,,1.3,67,,0
146,傈林,2022-01-31 06:00,-6.2,,.9,72,,0
146,傈林,2022-01-31 07:00,-6.3,,1,73,,0
146,傈林,2022-01-31 08:00,-6.3,,1.8,74,,0
146,傈林,2022-01-31 09:00,-3.3,,.4,61,,0
146,傈林,2022-01-31 10:00,-.9,,1.2,54,,0
146,傈林,2022-01-31 11:00,1.7,,1.9,37,,0
146,傈林,2022-01-31 12:00,3.1,,1.3,29,,0
146,傈林,2022-01-31 13:00,4.2,,1.6,39,,3
146,傈林,2022-01-31 14:00,4.2,,2,39,,0
146,傈林,2022-01-31 15:00,5.2,,2.2,38,,0
146,傈林,2022-01-31 16:00,5.1,,1.6,39,,0
146,傈林,2022-01-31 17:00,5,,1.9,41,,0
146,傈林,2022-01-31 18:00,3.3,,1.9,52,,0
146,傈林,2022-01-31 19:00,2.6,,1.8,56,,0
146,傈林,2022-01-31 20:00,1.4,,.9,60,,0
146,傈林,2022-01-31 21:00,.1,,1.3,61,,0
146,傈林,2022-01-31 22:00,.2,,1.5,63,,3
146,傈林,2022-01-31 23:00,2.3,,1.6,61,,9
146,傈林,2022-02-01 00:00,.6,.4,1.5,90,.3,9
146,傈林,2022-02-01 01:00,.5,,.3,94,.9,9
146,傈林,2022-02-01 02:00,.4,,1.2,94,.9,8
146,傈林,2022-02-01 03:00,.7,.7,.3,93,.9,8
146,傈林,2022-02-01 04:00,.9,,1,92,.9,8
146,傈林,2022-02-01 05:00,1.1,,1.6,80,.9,7
146,傈林,2022-02-01 06:00,.7,0,3.4,65,.9,4
146,傈林,2022-02-01 07:00,.6,,2.4,60,.9,6
146,傈林,2022-02-01 08:00,.7,,2.6,58,.9,2
146,傈林,2022-02-01 09:00,1,,3.3,57,.8,4
146,傈林,2022-02-01 10:00,1.6,,3.7,63,.5,9
146,傈林,2022-02-01 11:00,-.3,,4.2,88,.6,10
146,傈林,2022-02-01 12:00,.7,.1,4.4,84,,9
146,傈林,2022-02-01 13:00,1.7,,4.1,75,,7
146,傈林,2022-02-01 14:00,2.5,,5,57,,9
146,傈林,2022-02-01 15:00,1.5,0,4.1,67,,6
146,傈林,2022-02-01 16:00,2,,3.9,65,,10
146,傈林,2022-02-01 17:00,1.6,,3.2,67,,5
146,傈林,2022-02-01 18:00,1.5,0,2.3,66,,9
146,傈林,2022-02-01 19:00,1.1,,1.8,62,,4
146,傈林,2022-02-01 20:00,.8,,2.5,59,,0
146,傈林,2022-02-01 21:00,.7,,2,61,,8
146,傈林,2022-02-01 22:00,.4,,1.2,62,,5
146,傈林,2022-02-01 23:00,.3,,1.1,63,,1
146,傈林,2022-02-02 00:00,.2,,1,65,,8
146,傈林,2022-02-02 01:00,.1,,.7,65,,2
146,傈林,2022-02-02 02:00,.3,,1.1,64,,0
146,傈林,2022-02-02 03:00,.1,,.2,64,,8
146,傈林,2022-02-02 04:00,0,,1.2,65,,9
146,傈林,2022-02-02 05:00,-.1,,.9,66,,9
146,傈林,2022-02-02 06:00,0,,0,64,,8
146,傈林,2022-02-02 07:00,-.2,,.5,73,,9
146,傈林,2022-02-02 08:00,-.3,,.1,71,,8
146,傈林,2022-02-02 09:00,.9,0,.3,69,,5
146,傈林,2022-02-02 10:00,1.3,,1.6,59,,5
146,傈林,2022-02-02 11:00,2.1,,1.9,56,,8
146,傈林,2022-02-02 12:00,2.7,,3,48,,6
146,傈林,2022-02-02 13:00,3.4,,2.7,49,,5
146,傈林,2022-02-02 14:00,2.5,,3.9,49,,8
146,傈林,2022-02-02 15:00,2.7,,3.1,47,,3
146,傈林,2022-02-02 16:00,2.3,,4.3,49,,0
146,傈林,2022-02-02 17:00,1.6,,4,53,,1
146,傈林,2022-02-02 18:00,.2,,2.5,59,,1
146,傈林,2022-02-02 19:00,-.5,,1.7,54,,5
146,傈林,2022-02-02 20:00,-1.6,,1.7,50,,4
146,傈林,2022-02-02 21:00,-1.9,,1.6,48,,0
146,傈林,2022-02-02 22:00,-1.9,,.9,46,,9
146,傈林,2022-02-02 23:00,-1.7,,.1,43,,9
146,傈林,2022-02-03 00:00,-2.1,,1.1,49,,1
146,傈林,2022-02-03 01:00,-2.6,,.8,58,,4
146,傈林,2022-02-03 02:00,-2.7,,.6,59,,8
146,傈林,2022-02-03 03:00,-2.9,,.6,58,,2
146,傈林,2022-02-03 04:00,-3.2,,.1,62,,2
146,傈林,2022-02-03 05:00,-3.4,,1,63,,3
146,傈林,2022-02-03 06:00,-3.5,,1.2,67,,0
146,傈林,2022-02-03 07:00,-4,,1.2,71,,0
146,傈林,2022-02-03 08:00,-4.3,,1.1,73,,0
146,傈林,2022-02-03 09:00,-1.4,,.2,62,,0
146,傈林,2022-02-03 10:00,.8,,1,56,,2
146,傈林,2022-02-03 11:00,1,,2.1,49,,2
146,傈林,2022-02-03 12:00,2.8,,2.5,35,,2
146,傈林,2022-02-03 13:00,3,,3,31,,2
146,傈林,2022-02-03 14:00,3.3,,2.5,36,,2
146,傈林,2022-02-03 15:00,3.7,,3,29,,1
146,傈林,2022-02-03 16:00,3.1,,2.9,28,,0
146,傈林,2022-02-03 17:00,2.8,,2.6,32,,0
146,傈林,2022-02-03 18:00,1.7,,3.3,35,,0
146,傈林,2022-02-03 19:00,.2,,4,31,,0
146,傈林,2022-02-03 20:00,-1,,3.3,33,,1
146,傈林,2022-02-03 21:00,-1.9,,2.8,37,,6
146,傈林,2022-02-03 22:00,-2.6,,1.5,43,,8
146,傈林,2022-02-03 23:00,-2.9,,1.3,42,,10
146,傈林,2022-02-04 00:00,-2.8,,.4,43,,9
146,傈林,2022-02-04 01:00,-2.6,,.4,44,,10
146,傈林,2022-02-04 02:00,-2.6,,.7,44,,9
146,傈林,2022-02-04 03:00,-3.3,,1.1,48,,8
146,傈林,2022-02-04 04:00,-3.6,,.9,52,,9
146,傈林,2022-02-04 05:00,-4.2,,1.8,55,,8
146,傈林,2022-02-04 06:00,-3.7,,1.5,55,,9
146,傈林,2022-02-04 07:00,-3.2,,.8,54,,10
146,傈林,2022-02-04 08:00,-3.5,,1.3,64,,10
146,傈林,2022-02-04 09:00,-3.3,.1,.8,76,.3,8
146,傈林,2022-02-04 10:00,-1.6,,.5,75,.1,5
146,傈林,2022-02-04 11:00,.4,,.8,62,,3
146,傈林,2022-02-04 12:00,.2,0,2.2,60,,7
146,傈林,2022-02-04 13:00,.6,,2.7,62,,7
146,傈林,2022-02-04 14:00,2,,3,57,,8
146,傈林,2022-02-04 15:00,1.5,0,4.6,53,,5
146,傈林,2022-02-04 16:00,1.3,,6.4,46,,7
146,傈林,2022-02-04 17:00,.1,,4.3,56,,7
146,傈林,2022-02-04 18:00,-1.1,0,3.7,61,,7
146,傈林,2022-02-04 19:00,-2.1,,2.8,67,,0
146,傈林,2022-02-04 20:00,-2.8,,1.2,67,,4
146,傈林,2022-02-04 21:00,-2.5,,3.9,66,,8
146,傈林,2022-02-04 22:00,-3.6,,1.5,88,.4,9
146,傈林,2022-02-04 23:00,-3.8,,2.8,91,1.2,9
146,傈林,2022-02-05 00:00,-3.9,.4,.9,91,1.3,9
146,傈林,2022-02-05 01:00,-4.9,,1.1,91,1.3,8
146,傈林,2022-02-05 02:00,-4.7,,1.2,90,1.2,1
146,傈林,2022-02-05 03:00,-4.8,.1,1,90,1.1,5
146,傈林,2022-02-05 04:00,-5.5,,1.3,91,1.1,8
146,傈林,2022-02-05 05:00,-6.3,,1.3,89,1,1
146,傈林,2022-02-05 06:00,-6.3,,1,79,1,1
146,傈林,2022-02-05 07:00,-6.1,,1.8,77,1,8
146,傈林,2022-02-05 08:00,-6,,2.7,74,.9,5
146,傈林,2022-02-05 09:00,-5.3,,3.1,64,.8,0
146,傈林,2022-02-05 10:00,-4.4,,2.8,51,.5,0
146,傈林,2022-02-05 11:00,-3.1,,2.7,50,.3,0
146,傈林,2022-02-05 12:00,-3.1,,3.2,47,,2
146,傈林,2022-02-05 13:00,-2.5,,1.8,50,,5
146,傈林,2022-02-05 14:00,-.2,,3,50,,8
146,傈林,2022-02-05 15:00,-.6,,4.5,57,,9
146,傈林,2022-02-05 16:00,-.7,,4.1,61,,9
146,傈林,2022-02-05 17:00,-2.2,,3.7,81,,9
146,傈林,2022-02-05 18:00,-2,.1,2.1,82,.2,8
146,傈林,2022-02-05 19:00,-2.4,,3.2,64,,10
146,傈林,2022-02-05 20:00,-3.1,,2.5,71,,7
146,傈林,2022-02-05 21:00,-3.6,0,1.4,75,,8
146,傈林,2022-02-05 22:00,-4.1,,.9,72,,1
146,傈林,2022-02-05 23:00,-3.9,,.1,71,,4
146,傈林,2022-02-06 00:00,-4,0,.9,69,,8
146,傈林,2022-02-06 01:00,-4.8,,1.2,71,,7
146,傈林,2022-02-06 02:00,-5.1,,1,74,,3
146,傈林,2022-02-06 03:00,-5,0,1.2,72,,5
146,傈林,2022-02-06 04:00,-5.1,,1,70,,0
146,傈林,2022-02-06 05:00,-4.9,,.3,69,,0
146,傈林,2022-02-06 06:00,-5.9,,1.6,79,,0
146,傈林,2022-02-06 07:00,-6.5,,1.1,80,,1
146,傈林,2022-02-06 08:00,-6,,1.1,78,,8
146,傈林,2022-02-06 09:00,-4.3,,1.5,66,,8
146,傈林,2022-02-06 10:00,-2.8,,.8,62,,9
146,傈林,2022-02-06 11:00,-.1,,.9,49,,9
146,傈林,2022-02-06 12:00,.1,,1.7,56,,5
146,傈林,2022-02-06 13:00,1.2,,1.7,62,,8
146,傈林,2022-02-06 14:00,1.6,,3,63,,8
146,傈林,2022-02-06 15:00,1.8,,3,66,,8
146,傈林,2022-02-06 16:00,1.9,,3.7,57,,9
146,傈林,2022-02-06 17:00,1.1,,4.1,56,,2
146,傈林,2022-02-06 18:00,.5,,2.9,56,,2
146,傈林,2022-02-06 19:00,-.2,,3,61,,0
146,傈林,2022-02-06 20:00,-.4,,2.8,63,,0
146,傈林,2022-02-06 21:00,-1.1,,1.8,64,,0
146,傈林,2022-02-06 22:00,-1.4,,2,63,,0
146,傈林,2022-02-06 23:00,-2.1,,1,63,,0
146,傈林,2022-02-07 00:00,-2.9,,1.3,66,,0
146,傈林,2022-02-07 01:00,-2.8,,1.4,69,,0
146,傈林,2022-02-07 02:00,-3,,.9,69,,2
146,傈林,2022-02-07 03:00,-4.4,,.5,73,,0
146,傈林,2022-02-07 04:00,-4.6,,.7,75,,0
146,傈林,2022-02-07 05:00,-4.6,,1.4,76,,0
146,傈林,2022-02-07 06:00,-5,,1.5,77,,0
146,傈林,2022-02-07 07:00,-5.7,,1.2,78,,7
146,傈林,2022-02-07 08:00,-4.9,,1,78,,4
146,傈林,2022-02-07 09:00,-3.1,,.8,67,,3
146,傈林,2022-02-07 10:00,-1.6,,.9,62,,9
146,傈林,2022-02-07 11:00,-.6,,2.1,46,,9
146,傈林,2022-02-07 12:00,.4,,1.9,39,,9
