rest,rest_code,wdate,clean_review,emotion,tokens,pred_emotion,emotion_prob,retrain_emotion
데이브제과점,32980240,2025-10-31,항상 애용중이랍니다무화과깜빠뉴를 좋아하죠근데 이번에는 살짝 실망했네요깜빠뉴가 13 정도는 아예 없고 크렌베리만 있어서 무화과 깜빠뉴가 아닌 그냥 빵 반대쪽에 많이 몰렸나하고 보니 그것도 아니고 반대쪽 역시 골고루가 아니라 바닥쪽으로 3개가 뭉쳐져서 전반적으로 그냥 깜빠뉴였어요2개를 사왔는데 두개다 그러니 실망해서 긴 리뷰를 남겨요조금더 신경 써 주심 좋겠어요소금빵을 계속 몇개씩 집어오던 어느날 소금빵에 기름맛이 너무 나서 다음부터 1개씩만 집어오는데 깜빠뉴조차 그리되는거 싫어요,0,항상 애용 랍니 무화과 깜빠 뉴 좋아하다 살짝 실망하다 깜빠 뉴 정도 아예 없다 크렌베리 무화과 깜빠뉴 아니다 그냥 빵 반대쪽 몰리다 보다 그것 아니다 반대쪽 역시 가다 아니다 바닥 쪽 개 뭉치다 전반 그냥 깜빠뉴였어 개 사오다 개 그렇다 실망하다 기다 리뷰 남기다 더 신경 써다 주심 좋다 소금 빵 계속 몇개 집다 날 소금 빵 기름 맛 나서다 개 집다 깜빠뉴 그리다 되다 싫다,0,0.943446988,0
데이브제과점,32980240,2025-09-04,일단 카운터 보시는 직원분이 너무너무친절하세요자주가고싶을정도로 친절빵도 맛잇고 부드럽고 종류도 많고건강한빵도많아서 너무 맘에드는곳이에요다른 빵집들도 많이 다녀봤지만여기는 다른빵집보다저렴할뿐더러 맛도조코 빵도 건강하고아주아주 제스타일맛집선정다들 가보세요 아주 조아요후회안해요 그리고카운터언니친절하고 이뻐요,1,카운터 보시 직원 친절하다 자주 가다 정도 친절 빵 맛 잇다 부드럽다 종류 많다 건강하다 빵 많다 맘 에드 곳 빵집 다니다 보다 여기다 빵집 저렴하다 뿐더러 맛 코 빵 건강하다 스타일 맛집 선정 들다 가보다 아주 좋다 후회 안해 카운터 친절하다 이쁘다,1,0.908871461,1
데이브제과점,32980240,2025-11-01,지인추천받고 갔는데 최고 입니다,1,지인 추천 받다 가다 최고 이다,1,0.713671372,1
데이브제과점,32980240,2025-11-08,줄서서 결제함 빵 맛있어요,1,줄 서서 결제 함 빵 맛있다,1,0.823067847,1
데이브제과점,32980240,2025-10-29,오랜만에 친구랑 방문했는데정말 맛있는 빵이 가득해서 행복했어요제가 좋아하는 초코소라빵이 있어서 넘 반가웠어요 한입 먹어보고 반했습니다너무 맛있엉요,1,만 친구 방문 하다 정말 맛있다 빵 가득하다 행복하다 좋아하다 초코소라빵 넘다 반갑다 입 먹다 보고 반하다 맛있다 요,1,0.905709211,1
데이브제과점,32980240,2025-10-29,빵 종류도 많고 주차하기 편해요 보기도좋은게 먹기도좋다죠,1,빵 종류 많다 주차 하다 편하다 보기 좋다 은 먹기 좋다,1,0.884130052,1
데이브제과점,32980240,2025-07-26,소금빵 2200원 단호박식빵 4700원 우유식빵 4000원 전용 주차장 점심 때 쯤 쑥식빵 먹어보고싶어 갔는데 품절 다른 베이커리 소금빵보단 겉은 바삭 속은 촉촉해요 우유식빵은 촉촉하면서 부드러워 단품 빵으로 먹기 좋지만 우유식빵이니 우유향이나 우유맛이 조금 더 느껴지면 좋을 것 같아요 맛있게 잘 먹어요,1,소금 빵 단호박 식빵 우유 식빵 전용 주차장 점심 쯤 쑥 식빵 먹다 보다 가다 품절 베이커리 소금 빵 겉 바삭 속 촉촉하다 우유 식빵 촉촉하다 부드럽다 품 빵 먹기 좋다 우유 식빵 우유 향 우유 맛 더 느껴지다 좋다 맛있다 자다 먹다,1,0.888941116,1
데이브제과점,32980240,2025-11-21,소문듣고 가본 빵집인데 크리스마스 분위기에 벌써 행복한 마음이 드는 가게에요수톨렌빵은 숙성된 견과류와 각종베리가 들어간 정성스런 건강한 맛이예요친절하고 또 가고 싶어요전주 올때 마다 친구들이랑 같이 오고 싶은 곳 추전 해요,1,소문 듣다 가보다 빵집 크리스마스 분위기 벌써 행복하다 마음 들다 가게 톨렌빵 숙성 되다 견과류 베리 들어가다 정성스럽다 건강하다 맛 친절하다 가다 싶다 전주 마다 친구 오다 싶다 곳 추다 해,1,0.845719635,1
데이브제과점,32980240,2025-09-06,종류가 다양하고 맛있어서 자주 방문하는 빵집이에요 아이가 데이브 샌드위치를 특히 좋아해서오늘도 샌드위치 듬뿍 사가요,1,종류 다양하다 맛있다 자주 방문 하다 빵집 데이브 샌드위치 좋아하다 오늘 샌드위치 듬뿍 사가,1,0.841904744,1
만나만나족발굴보쌈,1531340943,2025-07-04,족발맛집,1,족발 맛집,1,0.579479463,1
만나만나족발굴보쌈,1531340943,2024-05-11,끝날때쯤 방문했는데 고기도 야들야들 하니 너무 맛있고 다른것도 전부 다 맛있어요 족발집은여기인듯 합니다사장님과 매장 직원분들도 너무 친절하시고 좋았어요다음에도 또 방문 하겠습니다,1,끝나다 방문 하다 고기 야들야들 하니 맛있다 맛있다 족발 집다 여기다 하다 사장 매장 직원 친절하다 좋다 방문 하다,1,0.815390029,1
만나만나족발굴보쌈,1531340943,2024-09-14,단골집,1,단골 집,1,0.734430824,1
만나만나족발굴보쌈,1531340943,2024-01-21,정읍에 도착 후 갑자기 족발이 생각나서 급히 맛집 찾아서 포장 주문 한거였는데 정말 맛있었습니다양도 많구 서비스도 좋았습니다 사장님도 너무 친절하시구요ㅎㅎ 매장에서도 먹어보고싶네요잘 먹었습니다,1,정읍 도착 후 갑자기 족발 생각나다 급하다 맛집 찾다 포장 주문 하다 정말 맛있다 양도 많다 서비스 좋다 사장 친절하다 매장 먹다 보다 자다 먹다,1,0.944964921,1
만나만나족발굴보쌈,1531340943,2024-08-19,굿,1,굿,1,0.614482538,1
만나만나족발굴보쌈,1531340943,2024-05-17,좋아요,1,좋다,1,0.983089739,1
전주정든식당,1026717180,2023-09-17,진짜푸짐하게 와서 든든히 먹었어요너무 맛있고 쌈도 짱 많이와서 너무 좋아요덕분에 열일하러 슈슝,1,진짜 푸다 지다 오다 든든하다 먹다 맛있다 쌈 짱 오다 좋다 덕분 하다 슈슝,1,0.953011307,1
전주정든식당,1026717180,2023-08-12,맛집이네요갑오징어무침 새콤달콤 맛있고 백합탕도 시원해서 정말 맛있어요,1,맛집 갑오징어 무치다 콤달콤 맛있다 백합 탕 시원하다 정말 맛있다,1,0.944196648,1
전주정든식당,1026717180,2023-07-15,한식부페 저렴하니맛나요,1,한식 부페 저렴하다 맛 요,1,0.741794489,1
전주정든식당,1026717180,2023-05-29,다양하고 맛있어용,1,다양하다 맛있다,1,0.895040065,1
전주정든식당,1026717180,2023-07-18,굿,1,굿,1,0.614482538,1
전주정든식당,1026717180,2023-07-15,좋아요,1,좋다,1,0.983089739,1
전주정든식당,1026717180,2023-04-13,남현동에서 제일 마음에 드는 백반집,1,남현동 제일 마음 들다 집,1,0.711327606,1
전주정든식당,1026717180,2023-10-21,굿,1,굿,1,0.614482538,1
전주정든식당,1026717180,2023-06-02,굳,1,굳다,1,0.750654722,1
전주정든식당,1026717180,2023-03-02,굿,1,굿,1,0.614482538,1
해밀,37259647,2025-10-09,한옥마을이 바로 옆이라 주차해놓고 놀러다니기 편해요주차장도 넓구요,1,옥 마을 옆 주차 하다 놀다 다니다 편하다 주차장 넓다,1,0.736097239,1
해밀,37259647,2025-05-24,너무 편안하게 잘 놀았습니다사장님도 친절하셔서 좋았습니다,1,편안하다 자다 놀다 사장 친절하다 좋다,1,0.923125372,1
해밀,37259647,2025-03-22,이 가격에 한옥마을 근처라 아주 재밌고 즐겁게 놀다갑니다사장님이 친절하셔서 불편함 없었습니다,1,가격 옥 마을 근처 아주 재밌다 즐겁다 놀다 가다 사장 친절하다 불편하다 없다,1,0.79205594,1
해밀,37259647,2024-10-18,10월18일19일 20일 들국화방 동생내 식구랑 저희식구 7명이었는데 오랜만에 좋았던거같아요할머님이랑 관리해주시는 분들이 너무 친절하게 대해주셨어 2박3일 편히지내다 왔네요 한옥마을 바로옆이라 너무편하고좋아요 ㅋ마지막날 인사드리고 갈려고 관리실가니 아무도 안계셨어 인사를 못드리고 왔네요 감사히 잘놀다왔습니다다음에 재방문 하겠습니다,1,들국화 방 동생 내 식구 식구 명 이다 만 좋다 할머님 관리 해주다 분 친절하다 대해 주다 박 편하다 지내다 오다 옥 마을 옆 편하다 좋다 마지막 날 인사 드리다 갈리다 관리 실가 아무 계시다 인사 드리다 오다 놀다 오다 재 방문 하다,1,0.810137528,1
해밀,37259647,2024-10-03,사장님이 너무친절하시고 한옥마을 바로옆에있어서 돌아다니기가 편했습니다 그리고 제일 중요한 주차가 아주 편했습니다 1시간 일찍 도착했는데도 친절하게 도와주셔서 감사했습니다,1,사장 친절하다 옥 마을 옆 돌아다니다 기 편하다 제일 중요하다 주차 아주 편하다 일찍 도착 하다 친절하다 도와주다 감사하다,1,0.853516389,1
해밀,37259647,2024-08-03,저희는 민들레와 해당화 방을 예약했어요 입구 들어서면서 꽃들이 반겨주고 주차공간도 넓고 사장님도 친절하시고 위치도 짱좋고 방이랑 화장실도 깔끔하고 수건이랑 침구도 깨끗하고 진짜 단점이 하나도 없는 곳은 처음이었어요특히 위생 진짜 수전부터 호텔급으로 깨끗해요 전주 오면 여가로만 갈거에요 또 올게요 편하게 잘 쉬다 갑니다,1,민들레 해당화 방 예약 하다 입구 들어서다 꽃들이 반기다 주차공간 넓다 사장 친절하다 위치 좋다 방이 화장실 깔끔하다 수건 침구 깨끗하다 진짜 단점 없다 곳 처음 이다 위생 진짜 수전 호텔 깨끗하다 전주 오다 가로 갈다 오다 편하다 자다 쉬 가다,1,0.872142485,1
해밀,37259647,2024-08-16,아이들과 함께 묵었어요 그래서 한옥마을 안에있는 숙소를 원했는데 탁월한 선택이였어요 한옥마을 안에 있어서 아이들과 쉽게 이동할수있었고숙소도 깔끔했구요 다음에도 묵을 의사 있습니다잘 쉬다가 갑니당,1,묵다 옥 마을 안 숙소 원하다 탁월하다 선택 이다 옥 마을 안 쉬다 이동 하다 숙소 깔끔하다 묵 의사 자다 쉬다 가다,1,0.757612243,1
해밀,37259647,2024-08-23,사장님도 친절하시고 일단 전용주차장이 있어 좋았습니다 한옥마을도 가깝고 위치도 좋습니다 화장실도 깨끗하고 세안용품들도 구비되어 있습니다 미니 냉장고도 있습니다,1,사장 친절하다 전용 주차 좋다 옥 마을 가깝다 위치 좋다 화장실 깨끗하다 세안 용품 구비 되어다 미니 냉장고,1,0.874194562,1
해밀,37259647,2024-08-02,전주 한옥마을과 가까워서 이동하기 편리했어요 거실도 넓고 가을에 왔으면 더 재미있게 즐기고 갔을거 같아요 ㅎㅎ 가격대비 만족합니다,1,전주 옥 마을 가깝다 이동 하다 편리하다 거실 넓다 가을 오다 더 재미있다 즐기다 가다 가격 대비 만족하다,1,0.738784365,1
해밀,37259647,2024-05-11,한옥마을과 남문시장에 바로 붙어 있어서 위치가 너무 좋았네요 다음 날 한옥마을 여행 예정되었거나 한옥마을 여행하고 숙박하면 좋습니다 들어가는 골목길이 좀 좁으니 운전 초보자들은 주의하세요,1,옥 마을 남 시장 붙다 위치 좋다 날 옥 마을 여행 예정 되어다 옥 마을 여행 숙박 하다 좋다 들어가다 골목길 좁다 운전 초보자 주의 하다,1,0.81323165,1
청학동버섯전골,11723629,2025-10-01,가족들과 저녁식사로 오랫만에 빙문 건강한 식사로 좋은 곳 전골을 끓이다보니 짜져서 육수 더 부탁하니 더 주시네요 망있게 먹고 갑니다,1,가족 저녁식사 만 빙문 건강하다 식사 좋다 곳 전골 끓이다 보다 짜져 육수 더 부탁 하다 더 주다 망 먹다 가다,1,0.785189263,1
청학동버섯전골,11723629,2025-07-20,초복엔 삼계탕 아니 오골계를 드십시오최고의 보약을 먹은 기분이네요맛도 좋고 몸에도 좋은 청학동 오골계밑반찬도 푸짐합니다 부침개는 서비스,1,초복 삼계탕 아니다 오골계 들다 최고 보약 먹다 기분 맛 좋다 몸 좋다 청학동 오골계 밑반찬 푸다 짐 하다 부침개 서비스,1,0.784630909,1
청학동버섯전골,11723629,2025-09-10,청학동버섯전골 처음으로 왔어요양이 많진 않지만직원들 친절하고 반찬리필도 잘 해주시네요,1,청학동 버섯 전골 처음 오다 요양 많다 않다 직원 친절하다 반찬 리필 자다 해주다,1,0.783285902,1
청학동버섯전골,11723629,2025-11-23,아빠 차애,0,아빠 차애,0,0.830690357,0
청학동버섯전골,11723629,2025-09-17,부모님 생신이라 원래는 옆 버섯마을로 다니는데 오늘 휴무라 어짤수없이 방문하게 됐습니다음식은 먹을만 했습니다그런데 마지막에 가족들이 식사후 얘기즁이었는데 밀차를 끌고오시더니 그릇먼저 뺀다고 오시더군요다른것도 아니고 가족모임 식당이 가족들 얘기중인데 오셔서 빈그릇뺀다고 하시니 참 어이가 없네요시간도 8시였고 손님도 방에 저희팀 홀에 23팀 밖에 없었습니다오늘 가족모임 식사중 이렇게 기분나빠보긴 첨이네요,0,부모님 생신 원래 옆 버섯 마을 다니다 오늘 휴무 방문 하다 돼다 음식 먹다 하다 마지막 가족 식사 후 얘기 즁 이다 밀차 끄다 그릇 먼저 빼다 오다 아니다 가족 모임 식당 가족 얘기 오다 빈 그릇 빼다 하다 차다 없다 손님 방 팀 홀 팀 없다 오늘 가족 모임 식사 기분 나쁘다 보다 이다,0,0.830345922,0
청학동버섯전골,11723629,2025-09-21,일단 직원들이친절하고 음식도짜지않고맛있어요 남은음식도 친절하게포장해줘서또가려구요,1,직원 친절하다 음식 짜지다 않다 맛있다 남다 음식 친절하다 포장 해주다 가다,1,0.707949309,1
청학동버섯전골,11723629,2025-05-09,매번 버섯전골만 먹다가오골계먹었는데와진짜맛있고부드럽네요 밑반찬도 알차고 하나맛없는게없어요,1,버섯 전골 먹다 오골계 먹다 오다 진짜 맛있다 부드럽다 밑반찬 알차다 맛없다 없다,1,0.781095558,1
청학동버섯전골,11723629,2025-03-12,버섯전골 맛집입니디한우 사브정식으로 주문 반친도 골고루 나오고 전골은 소고기 사브사브 버섯채소등 푸짐하게 나옵니다 다 먹고 나면 육수 부어 주시고 묵은지 김치찌개 끓여줘요 누룽지도 줍니다 푸짐한 밥상 다만 탕수등이 달아서 조금만 덜 달면 좋겠어요 예약하는게 기다리지 않는 비결입니다,1,버섯 전골 맛집 이다 한우 사브 정식 주문 친 나오다 전골 소고기 사브 사브 버섯 채소 푸다 지다 나오다 먹다 나다 육수 부어 주시 묵은지 김치찌개 끓이다 누룽지 줍다 푸다 짐 밥상 탕 달다 덜 달 좋다 예약 하다 기다리다 않다 비결 이다,1,0.727340259,1
청학동버섯전골,11723629,2025-05-17,건강한 식사 버섯요리를 다양하게 즐길 수 있는 곳이죠 버섯전골 얼큰하고 좋아요,1,건강하다 식사 버섯 요리 다양하다 즐기다 수 곳 버섯 전골 얼큰하다 좋다,1,0.850912039,1
청학동버섯전골,11723629,2025-11-13,굿,1,굿,1,0.614482538,1
황가네꼼장어닭발숯불구이,37425553,2025-02-11,1인분 만원짜리 삼겹살 퀄리티가 대박 입니다진짜 남는게 없을것 같은 비주얼이집을 대표하는 닭발은 물론계란탕까지 정신없이 배터지게아주 잘 먹고 나왔어요진짜 가성비 좋아서 조만간 또 올게요,1,인분 만원 짜다 삼겹살 퀄리티 대박 이다 진짜 남다 없다 비주 얼 이집 대표 하다 닭발 계란 탕 배 터지다 아주 자다 먹다 나오다 진짜 가성 비 좋다 조만간 오다,1,0.786601031,1
